step,pend_rad,arm_rad,pend_vel,arm_vel,voltage,late,controller
1606,0.03769939741025752,0.103672556579113,0.009028725326061249,-0.02485049143433571,2.5,3,TQC/DroQ
1607,0.03769939741025752,0.103672556579113,0.006771543994545937,-0.018637869507074356,2.5,3,TQC/DroQ
1608,0.03769939741025752,0.103672556579113,0.0050786579959094524,-0.013978402130305767,2.5,3,TQC/DroQ
1609,0.03769939741025752,0.103672556579113,0.0038089933805167675,-0.010483801364898682,2.5,3,TQC/DroQ
1610,0.03769939741025752,0.103672556579113,0.002856744918972254,-0.007862851023674011,2.5,3,TQC/DroQ
1611,0.03769939741025752,0.103672556579113,0.002142558805644512,-0.005897138267755508,2.5,3,TQC/DroQ
1612,0.03769939741025752,0.103672556579113,0.0016069191042333841,-0.004422853700816631,2.5,3,TQC/DroQ
1613,0.03769939741025752,0.103672556579113,0.001205189386382699,-0.0033171402756124735,2.5,3,TQC/DroQ
1614,0.03769939741025752,0.103672556579113,0.0009038920397870243,-0.002487855264917016,2.5,3,TQC/DroQ
1615,0.03769939741025752,0.103672556579113,0.000677919015288353,-0.001865891506895423,2.5,3,TQC/DroQ
1616,0.03769939741025752,0.103672556579113,0.0005084392614662647,-0.0013994185719639063,2.5,3,TQC/DroQ
1617,0.03455751737485713,0.103672556579113,-0.07815849035978317,-0.0010495639871805906,2.5,3,TQC/DroQ
1618,0.03455751737485713,0.103672556579113,-0.05861886590719223,-0.000787172990385443,2.5,3,TQC/DroQ
1619,0.03455751737485713,0.103672556579113,-0.04396414756774902,-0.0005903797573409975,2.5,3,TQC/DroQ
1620,0.03141611417661494,0.103672556579113,-0.1115129292011261,-0.00044278480345383286,2.5,3,TQC/DroQ
1621,0.03141611417661494,0.103672556579113,-0.08363469690084457,-0.0003320886171422899,2.5,3,TQC/DroQ
1622,0.03141611417661494,0.103672556579113,-0.06272602081298828,-0.0002490664483048022,2.5,3,TQC/DroQ
1623,0.03141611417661494,0.103672556579113,-0.04704451560974121,-0.00018679983622860163,2.5,3,TQC/DroQ
1624,0.03141611417661494,0.103672556579113,-0.03528338670730591,-0.00014009987353347242,2.5,3,TQC/DroQ
1625,0.03141611417661494,0.103672556579113,-0.02646254003047943,-0.00010507490515010431,2.5,3,TQC/DroQ
1626,0.03141611417661494,0.103672556579113,-0.019846905022859573,-7.880618068156764e-05,2.5,3,TQC/DroQ
1627,0.03141611417661494,0.103672556579113,-0.01488517876714468,-5.9104633692186326e-05,2.5,3,TQC/DroQ
1628,0.03141611417661494,0.103672556579113,-0.011163883842527866,-4.432847345015034e-05,2.5,3,TQC/DroQ
1629,0.03141611417661494,0.103672556579113,-0.008372913114726543,-3.324635326862335e-05,2.5,3,TQC/DroQ
1630,0.03141611417661494,0.103672556579113,-0.006279684603214264,-2.4934764951467514e-05,2.5,3,TQC/DroQ
1631,0.03141611417661494,0.103672556579113,-0.004709763452410698,-1.8701073713600636e-05,2.5,3,TQC/DroQ
1632,0.03141611417661494,0.103672556579113,-0.0035323225893080235,-1.4025805285200477e-05,2.5,3,TQC/DroQ
1633,0.03455751737485713,0.103672556579113,0.07589057832956314,-1.0519353963900357e-05,2.5,3,TQC/DroQ
1634,0.03455751737485713,0.103672556579113,0.056917935609817505,-7.889515472925268e-06,2.5,3,TQC/DroQ
1635,0.03455751737485713,0.103672556579113,0.04268845170736313,-5.917136604693951e-06,2.5,3,TQC/DroQ
1636,0.03455751737485713,0.103672556579113,0.0320163369178772,-4.437852567207301e-06,2.5,3,TQC/DroQ
1637,0.03769939741025752,0.103672556579113,0.10255207121372223,-3.3283895390923135e-06,2.5,3,TQC/DroQ
1638,0.03769939741025752,0.103672556579113,0.07691405713558197,-2.496292154319235e-06,2.5,3,TQC/DroQ
1639,0.03769939741025752,0.103672556579113,0.05768554285168648,-1.8722191725828452e-06,2.5,3,TQC/DroQ
1640,0.040840800608499706,0.103672556579113,0.12180397659540176,-1.404164322593715e-06,2.5,3,TQC/DroQ
1641,0.040840800608499706,0.103672556579113,0.09135298430919647,-1.0531232419452863e-06,2.5,3,TQC/DroQ
1642,0.04398220380674189,0.103672556579113,0.1470545530319214,-7.898424314589647e-07,2.5,3,TQC/DroQ
1643,0.04398220380674189,0.103672556579113,0.11029091477394104,-5.923818093833688e-07,2.5,3,TQC/DroQ
1644,0.047124083842142284,0.103672556579113,0.1612580120563507,-4.442863428266719e-07,2.5,3,TQC/DroQ
1645,0.047124083842142284,0.103672556579113,0.12094350904226303,-3.332147571200039e-07,2.5,3,TQC/DroQ
1646,0.05026548704038447,0.103672556579113,0.16924744844436646,-2.4991106784000294e-07,2.5443507301748407,3,TQC/DroQ_Blend
1647,0.05026548704038447,0.103672556579113,0.12693558633327484,-1.874333008800022e-07,2.5364688532945965,3,TQC/DroQ_Blend
1648,0.05026548704038447,0.103672556579113,0.09520168602466583,-1.405749685545743e-07,2.5299557669623804,3,TQC/DroQ_Blend
1649,0.05026548704038447,0.103672556579113,0.07140126824378967,-1.0543122641593072e-07,2.52506215513866,3,TQC/DroQ_Blend
1650,0.05026548704038447,0.103672556579113,0.053550951182842255,-7.907341625923436e-08,2.5213918168768426,3,TQC/DroQ_Blend
1651,0.05026548704038447,0.103672556579113,0.04016321152448654,-5.930506219442577e-08,2.518639060912776,3,TQC/DroQ_Blend
1652,0.05026548704038447,0.103672556579113,0.030122408643364906,-4.447879575764091e-08,2.51657449428209,3,TQC/DroQ_Blend
1653,0.05026548704038447,0.103672556579113,0.022591806948184967,-3.335909681823068e-08,2.515026069407963,3,TQC/DroQ_Blend
1654,0.05026548704038447,0.103672556579113,0.016943855211138725,-2.5019321725494592e-08,2.5138647506599328,3,TQC/DroQ_Blend
1655,0.05026548704038447,0.103672556579113,0.012707890942692757,-1.8764492182299364e-08,2.512993761503677,3,TQC/DroQ_Blend
1656,0.05026548704038447,0.103672556579113,0.009530918672680855,-1.4073369136724523e-08,2.512340519822855,3,TQC/DroQ_Blend
1657,0.05026548704038447,0.103672556579113,0.007148189004510641,-1.0555027074587997e-08,2.511850588471083,3,TQC/DroQ_Blend
1658,0.05026548704038447,0.103672556579113,0.005361141636967659,-7.916270305940998e-09,2.51148313993245,3,TQC/DroQ_Blend
1659,0.05026548704038447,0.103672556579113,0.004020856227725744,-5.937202729455748e-09,2.5112075535515834,3,TQC/DroQ_Blend
1660,0.047124083842142284,0.103672556579113,-0.07552417367696762,-4.452902047091811e-09,2.5,3,TQC/DroQ
1661,0.047124083842142284,0.103672556579113,-0.056643128395080566,-3.3396765353188584e-09,2.5,3,TQC/DroQ
1662,0.04398220380674189,0.103672556579113,-0.12102216482162476,-2.5047572904668414e-09,2.5,3,TQC/DroQ
1663,0.04398220380674189,0.103672556579113,-0.09076662361621857,-1.878567967850131e-09,2.5,3,TQC/DroQ
1664,0.040840800608499706,0.103672556579113,-0.14661478996276855,-1.4089259758875983e-09,2.5,3,TQC/DroQ
1665,0.040840800608499706,0.103672556579113,-0.10996109247207642,-1.0566945096712743e-09,2.5,3,TQC/DroQ
1666,0.03769939741025752,0.103672556579113,-0.16101063787937164,-7.925208822534557e-10,2.5,3,TQC/DroQ
1667,0.03769939741025752,0.103672556579113,-0.12075798213481903,-5.94390647812304e-10,2.5,3,TQC/DroQ
1668,0.03455751737485713,0.103672556579113,-0.1691083014011383,-4.45792985859228e-10,2.5,3,TQC/DroQ
1669,0.03455751737485713,0.103672556579113,-0.12683123350143433,-3.343447463333149e-10,2.5,3,TQC/DroQ
1670,0.03141611417661494,0.103672556579113,-0.17366324365139008,-2.5075855281109227e-10,2.5,3,TQC/DroQ
1671,0.03141611417661494,0.103672556579113,-0.13024742901325226,-1.880689215472131e-10,2.5,3,TQC/DroQ
1672,0.02827423414121455,0.103672556579113,-0.17622539401054382,-1.4105169809930374e-10,2.5,3,TQC/DroQ
1673,0.02827423414121455,0.103672556579113,-0.13216903805732727,-1.057887735744778e-10,2.5,3,TQC/DroQ
1674,0.02827423414121455,0.103672556579113,-0.09912677854299545,-7.934158191558183e-11,2.5,3,TQC/DroQ
1675,0.02827423414121455,0.103672556579113,-0.07434508204460144,-5.95061847019629e-11,2.5,3,TQC/DroQ
1676,0.025132830942972362,0.103672556579113,-0.13429862260818481,-4.4629640261195647e-11,2.5,3,TQC/DroQ
1677,0.025132830942972362,0.103672556579113,-0.10072396695613861,-3.347223193062021e-11,2.5,3,TQC/DroQ
1678,0.025132830942972362,0.103672556579113,-0.07554297149181366,-2.5104173947965158e-11,2.5,3,TQC/DroQ
1679,0.025132830942972362,0.103672556579113,-0.056657228618860245,-1.8828130027293e-11,2.5,3,TQC/DroQ
1680,0.025132830942972362,0.103672556579113,-0.04249292239546776,-1.412109752046975e-11,2.5,3,TQC/DroQ
1681,0.025132830942972362,0.103672556579113,-0.031869690865278244,-1.0590823357192747e-11,2.5,3,TQC/DroQ
1682,0.025132830942972362,0.103672556579113,-0.02390226721763611,-7.94311751789456e-12,2.5,3,TQC/DroQ
1683,0.025132830942972362,0.103672556579113,-0.01792670041322708,-5.9573379215804856e-12,2.5,3,TQC/DroQ
1684,0.025132830942972362,0.103672556579113,-0.013445025309920311,-4.46800322434493e-12,2.5,3,TQC/DroQ
1685,0.021991427744730174,0.103672556579113,-0.08862358331680298,-3.3510024182586973e-12,2.5,3,TQC/DroQ
1686,0.021991427744730174,0.103672556579113,-0.06646768748760223,-2.5132517594839143e-12,2.5,3,TQC/DroQ
1687,0.021991427744730174,0.103672556579113,-0.049850765615701675,-1.8849388196129357e-12,2.5,3,TQC/DroQ
1688,0.021991427744730174,0.103672556579113,-0.03738807514309883,-1.4137041147097018e-12,2.5,3,TQC/DroQ
1689,0.021991427744730174,0.103672556579113,-0.028041057288646698,-1.060278058927222e-12,2.5,3,TQC/DroQ
1690,0.021991427744730174,0.103672556579113,-0.021030792966485023,-7.952085170903622e-13,2.5,3,TQC/DroQ
1691,0.021991427744730174,0.103672556579113,-0.015773095190525055,-5.964063878177717e-13,2.5,3,TQC/DroQ
1692,0.021991427744730174,0.103672556579113,-0.011829821392893791,-4.4730479086332875e-13,2.5,3,TQC/DroQ
1693,0.021991427744730174,0.103672556579113,-0.008872365579009056,-3.354786067000237e-13,2.5,3,TQC/DroQ
1694,0.021991427744730174,0.103672556579113,-0.006654274184256792,-2.516089550250178e-13,2.5,3,TQC/DroQ
1695,0.021991427744730174,0.103672556579113,-0.004990705754607916,-1.8870671626876334e-13,2.5,3,TQC/DroQ
1696,0.025132830942972362,0.103672556579113,0.07479678839445114,-1.4153004397783608e-13,2.5,3,TQC/DroQ
1697,0.025132830942972362,0.103672556579113,0.05609758943319321,-1.0614753298337706e-13,2.5,3,TQC/DroQ
1698,0.025132830942972362,0.103672556579113,0.042073190212249756,-7.96106480434669e-14,2.5,3,TQC/DroQ
1699,0.025132830942972362,0.103672556579113,0.03155489265918732,-5.970798942073197e-14,2.5,3,TQC/DroQ
1700,0.025132830942972362,0.103672556579113,0.023666169494390488,-4.4780992065548975e-14,2.5,3,TQC/DroQ
1701,0.025132830942972362,0.103672556579113,0.01774962618947029,-3.358574404916173e-14,2.5,3,TQC/DroQ
1702,0.02827423414121455,0.103672556579113,0.09185203909873962,-2.5189308036871298e-14,2.5,3,TQC/DroQ
1703,0.02827423414121455,0.103672556579113,0.06888902932405472,-1.8891980604137e-14,2.5,3,TQC/DroQ
1704,0.02827423414121455,0.103672556579113,0.05166677385568619,-1.4168985876619224e-14,2.5,3,TQC/DroQ
1705,0.02827423414121455,0.103672556579113,0.03875008225440979,-1.0626739830980891e-14,2.5,3,TQC/DroQ
1706,0.02827423414121455,0.103672556579113,0.029062561690807343,-7.970054873235669e-15,2.5,3,TQC/DroQ
1707,0.03141611417661494,0.103672556579113,0.10033673793077469,-5.977541154926751e-15,2.5,3,TQC/DroQ
1708,0.03141611417661494,0.103672556579113,0.07525255531072617,-4.483155654436827e-15,2.5,3,TQC/DroQ
1709,0.03141611417661494,0.103672556579113,0.056439414620399475,-3.36236674082762e-15,2.5,3,TQC/DroQ
1710,0.03141611417661494,0.103672556579113,0.042329560965299606,-2.521775055620715e-15,2.5,3,TQC/DroQ
1711,0.03455751737485713,0.103672556579113,0.11028698831796646,-1.8913313975946547e-15,2.5,3,TQC/DroQ
1712,0.03455751737485713,0.103672556579113,0.08271524310112,-1.418498548195991e-15,2.5,3,TQC/DroQ
1713,0.03455751737485713,0.103672556579113,0.062036432325839996,-1.0638739111469933e-15,2.5,3,TQC/DroQ
1714,0.03769939741025752,0.103672556579113,0.12506714463233948,-7.979054598300245e-16,2.5,3,TQC/DroQ
1715,0.03769939741025752,0.103672556579113,0.09380035847425461,-5.984290948725184e-16,2.5,3,TQC/DroQ
1716,0.03769939741025752,0.103672556579113,0.0703502669930458,-4.488217946846092e-16,2.5,3,TQC/DroQ
1717,0.040840800608499706,0.103672556579113,0.13130252063274384,-3.366163460134569e-16,2.5,3,TQC/DroQ
1718,0.040840800608499706,0.103672556579113,0.09847688674926758,-2.524622462752029e-16,2.5,3,TQC/DroQ
1719,0.04398220380674189,0.103672556579113,0.15239748358726501,-1.8934668470640216e-16,2.5,3,TQC/DroQ
1720,0.04398220380674189,0.103672556579113,0.11429811269044876,-1.4201001022107917e-16,2.5,3,TQC/DroQ
1721,0.047124083842142284,0.103672556579113,0.16426339745521545,-1.0650751097453183e-16,2.5,3,TQC/DroQ
1722,0.047124083842142284,0.103672556579113,0.12319754809141159,-7.988063323089887e-17,2.5,3,TQC/DroQ
1723,0.047124083842142284,0.103672556579113,0.09239815920591354,-5.991047492317415e-17,2.5,3,TQC/DroQ
1724,0.047124083842142284,0.103672556579113,0.06929861754179001,-4.493285453801939e-17,2.5,3,TQC/DroQ
1725,0.047124083842142284,0.103672556579113,0.05197396129369736,-3.369964255787577e-17,2.5,3,TQC/DroQ
1726,0.047124083842142284,0.103672556579113,0.03898046910762787,-2.5274731918406825e-17,2.5,3,TQC/DroQ
1727,0.047124083842142284,0.103672556579113,0.0292353518307209,-1.8956048111624506e-17,2.5,3,TQC/DroQ
1728,0.04398220380674189,0.103672556579113,-0.05661330372095108,-1.421703608371838e-17,2.5,3,TQC/DroQ
1729,0.04398220380674189,0.103672556579113,-0.04245997965335846,-1.0662776649198479e-17,2.5,3,TQC/DroQ
1730,0.040840800608499706,0.103672556579113,-0.11038480699062347,-7.997082900489165e-18,2.5,3,TQC/DroQ
1731,0.040840800608499706,0.103672556579113,-0.08278860151767731,-5.997812175366874e-18,2.5,3,TQC/DroQ
1732,0.03769939741025752,0.103672556579113,-0.1406312733888626,-4.4983591315251554e-18,2.5,3,TQC/DroQ
1733,0.03455751737485713,0.103672556579113,-0.1840132772922516,-3.373769452041443e-18,2.5,3,TQC/DroQ
1734,0.03455751737485713,0.103672556579113,-0.1380099654197693,-2.5303270890310824e-18,2.5,3,TQC/DroQ
1735,0.03141611417661494,0.103672556579113,-0.1820472925901413,-1.8977452650745235e-18,2.5,3,TQC/DroQ
1736,0.02827423414121455,0.103672556579113,-0.21507528424263,-1.4233090005046809e-18,2.5,3,TQC/DroQ
1737,0.02827423414121455,0.103672556579113,-0.1613064706325531,-1.0674817503785107e-18,2.5,3,TQC/DroQ
1738,0.025132830942972362,0.103672556579113,-0.19951966404914856,-8.00611312783883e-19,2.5,3,TQC/DroQ
1739,0.025132830942972362,0.103672556579113,-0.14963975548744202,-6.004584716632152e-19,2.5,3,TQC/DroQ
1740,0.021991427744730174,0.103672556579113,-0.19076964259147644,-4.503438537474114e-19,2.5,3,TQC/DroQ
1741,0.021991427744730174,0.103672556579113,-0.14307722449302673,-3.377579032352556e-19,2.5,3,TQC/DroQ
1742,0.018849547709329784,0.103672556579113,-0.18584772944450378,-2.533184274264417e-19,2.5,3,TQC/DroQ
1743,0.018849547709329784,0.103672556579113,-0.13938578963279724,-1.8998882056983128e-19,2.5,3,TQC/DroQ
1744,0.015708144511087596,0.103672556579113,-0.18307915329933167,-1.4249161865854773e-19,1.8360376358032227,3,TQC/DroQ
1745,0.015708144511087596,0.103672556579113,-0.13730937242507935,-1.0686871076273653e-19,-1.0779345035552979,3,TQC/DroQ
1746,0.012566741312845409,0.103672556579113,-0.18152184784412384,-8.01515330720524e-20,-2.5,3,TQC/DroQ
1747,0.012566741312845409,0.103672556579113,-0.13614138960838318,-6.011365141962643e-20,-2.5,3,TQC/DroQ
1748,0.009424861277445018,0.103672556579113,-0.18064585328102112,-4.508524018030696e-20,2.352116107940674,3,TQC/DroQ
1749,0.009424861277445018,0.103672556579113,-0.13548439741134644,-3.3813928519643084e-20,2.5,3,TQC/DroQ
1750,0.009424861277445018,0.103672556579113,-0.10161329805850983,-2.5360446389732313e-20,2.5,3,TQC/DroQ
1751,0.009424861277445018,0.103672556579113,-0.07620997726917267,-1.9020334792299235e-20,0.0,3,TQC/DroQ
1752,0.009424861277445018,0.103672556579113,-0.0571574829518795,-1.426525149812121e-20,-2.5,3,TQC/DroQ
1753,0.012566741312845409,0.103672556579113,0.03567170724272728,-1.0698938219694124e-20,-2.5,3,TQC/DroQ
1754,0.012566741312845409,0.103672556579113,0.026753779500722885,-8.024203664770593e-21,1.9054574966430664,3,TQC/DroQ
1755,0.012566741312845409,0.103672556579113,0.02006533369421959,-6.018152546629553e-21,2.5,3,TQC/DroQ
1756,0.012566741312845409,0.103672556579113,0.015049000270664692,-4.513614409972165e-21,2.5,3,TQC/DroQ
1757,0.012566741312845409,0.103672556579113,0.011286750435829163,-3.3852108074791235e-21,2.5,3,TQC/DroQ
1758,0.012566741312845409,0.103672556579113,0.008465062826871872,-2.5389081056093426e-21,2.1261324882507324,3,TQC/DroQ
1759,0.012566741312845409,0.103672556579113,0.006348797120153904,-1.904181079207007e-21,0.0,3,TQC/DroQ
1760,0.012566741312845409,0.103672556579113,0.004761598072946072,-1.4281358094052552e-21,-2.5,3,TQC/DroQ
1761,0.015708144511087596,0.103672556579113,0.08211101591587067,-1.0711018570539414e-21,-2.5,3,TQC/DroQ
1762,0.015708144511087596,0.103672556579113,0.061583261936903,-8.033263675469071e-22,2.5,3,TQC/DroQ
1763,0.015708144511087596,0.103672556579113,0.046187445521354675,-6.0249475041663135e-22,2.5,3,TQC/DroQ
1764,0.015708144511087596,0.103672556579113,0.034640584141016006,-4.5187103756892455e-22,2.5,3,TQC/DroQ
1765,0.015708144511087596,0.103672556579113,0.02598043903708458,-3.389032781766934e-22,2.5,3,TQC/DroQ
1766,0.015708144511087596,0.103672556579113,0.01948532834649086,-2.5417744601074557e-22,2.5,3,TQC/DroQ
1767,0.015708144511087596,0.103672556579113,0.014613996259868145,-1.9063308450805918e-22,2.5,3,TQC/DroQ
1768,0.015708144511087596,0.103672556579113,0.010960496962070465,-1.42974816536488e-22,2.5,3,TQC/DroQ
1769,0.015708144511087596,0.103672556579113,0.008220372721552849,-1.07231112402366e-22,2.5,3,TQC/DroQ
1770,0.015708144511087596,0.103672556579113,0.006165279541164637,-8.04233343017745e-23,2.5,3,TQC/DroQ
1771,0.015708144511087596,0.103672556579113,0.004623959772288799,-6.03175038817745e-23,2.5,3,TQC/DroQ
1772,0.015708144511087596,0.103672556579113,0.0034679698292165995,-4.5238127911330874e-23,2.5,3,TQC/DroQ
1773,0.015708144511087596,0.103672556579113,0.0026009774301201105,-3.392859514463725e-23,2.5,3,TQC/DroQ
1774,0.015708144511087596,0.103672556579113,0.0019507331307977438,-2.5446447147338843e-23,2.5,3,TQC/DroQ
1775,0.015708144511087596,0.103672556579113,0.001463049789890647,-1.9084836149365037e-23,2.5,3,TQC/DroQ
1776,0.015708144511087596,0.103672556579113,0.0010972872842103243,-1.4313627112023778e-23,2.5,3,TQC/DroQ
1777,0.015708144511087596,0.103672556579113,0.0008229654631577432,-1.0735219939587381e-23,2.5,3,TQC/DroQ
1778,0.015708144511087596,0.103672556579113,0.0006172240828163922,-8.051414954690536e-24,2.5,3,TQC/DroQ
1779,0.015708144511087596,0.103672556579113,0.00046291807666420937,-6.038561413233128e-24,2.5,3,TQC/DroQ
1780,0.015708144511087596,0.103672556579113,0.000347188557498157,-4.528921059924846e-24,2.5,3,TQC/DroQ
1781,0.015708144511087596,0.103672556579113,0.00026039141812361777,-3.3966906963360214e-24,2.5,3,TQC/DroQ
1782,0.015708144511087596,0.103672556579113,0.00019529357086867094,-2.547518022252016e-24,2.5,3,TQC/DroQ
1783,0.015708144511087596,0.103672556579113,0.0001464701781515032,-1.9106384673852055e-24,2.5,3,TQC/DroQ
1784,0.015708144511087596,0.103672556579113,0.0001098526336136274,-1.432978850538904e-24,2.5,3,TQC/DroQ
1785,0.015708144511087596,0.103672556579113,8.238947339123115e-05,-1.074734137904178e-24,2.5,3,TQC/DroQ
1786,0.015708144511087596,0.103672556579113,6.179210322443396e-05,-8.060505787762303e-25,2.5,3,TQC/DroQ
1787,0.015708144511087596,0.103672556579113,4.634407741832547e-05,-6.045379340821727e-25,2.5,3,TQC/DroQ
1788,0.015708144511087596,0.103672556579113,3.47580571542494e-05,-4.534034259097262e-25,2.5,3,TQC/DroQ
1789,0.015708144511087596,0.103672556579113,2.606854286568705e-05,-3.4005256943229468e-25,2.5,3,TQC/DroQ
1790,0.015708144511087596,0.103672556579113,1.955140760401264e-05,-2.550394209112452e-25,2.5,3,TQC/DroQ
1791,0.015708144511087596,0.103672556579113,1.4663555703009479e-05,-1.912795656834339e-25,2.5,3,TQC/DroQ
